NDC2,GENERIC_NAME,BRAND_NAME,CHEMOCAT2,CHEMO_TYPE,STUDY_DRUG,TREATMENT_TYPE,CHEMOTHERAPY,DATE_ADDED
60592021155,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETH,DEXAMETHASONE,O,0,C,N,3/31/2016
63323016516,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
63323016526,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
63323050616,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
76045010610,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
25332001005,DEXAMETHASONE SODIUM PHOSPHATE,DEXASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
43797000111,DEXAMETHASONE SODIUM PHOSPHATE,DEXASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
43797000112,DEXAMETHASONE SODIUM PHOSPHATE,DEXASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
43797000113,DEXAMETHASONE SODIUM PHOSPHATE,DEXASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
47649010405,DEXAMETHASONE SODIUM PHOSPHATE,DEXIM,DEXAMETHASONE,O,0,C,N,3/31/2016
00063302514,DEXAMETHASONE SODIUM PHOSPHATE,DEXONE,DEXAMETHASONE,O,0,C,N,3/31/2016
00588534370,DEXAMETHASONE SODIUM PHOSPHATE,DEXONE,DEXAMETHASONE,O,0,C,N,3/31/2016
00588534375,DEXAMETHASONE SODIUM PHOSPHATE,DEXONE,DEXAMETHASONE,O,0,C,N,3/31/2016
76420076601,DEXAMETHASONE SODIUM PHOSPHATE,DOUBLEDEX,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079605,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079625,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079626,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079627,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079710,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079726,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
00052079907,DEXAMETHASONE SODIUM PHOSPHATE,HEXADROL,DEXAMETHASONE,O,0,C,N,3/31/2016
52349010310,DEXAMETHASONE SODIUM PHOSPHATE,MEDIDEX,DEXAMETHASONE,O,0,C,N,3/31/2016
00684010905,DEXAMETHASONE SODIUM PHOSPHATE,PRIMETHASONE,DEXAMETHASONE,O,0,C,N,3/31/2016
53268010675,DEXAMETHASONE SODIUM PHOSPHATE,SPECTRO-DEX,DEXAMETHASONE,O,0,C,N,3/31/2016
57706085431,DEXAMETHASONE SODIUM PHOSPHATE,STORZ-DEXA,DEXAMETHASONE,O,0,C,N,3/31/2016
76420081001,DEXAMETHASONE SODIUM PHOSPHATE & BUPIVAC,MARDEX-25,DEXAMETHASONE,O,0,C,N,3/31/2016
76420076701,DEXAMETHASONE SODIUM PHOSPHATE & LIDOCAI,DEXLIDO,DEXAMETHASONE,O,0,C,N,3/31/2016
06332350601,DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 M,DEXAMETHASONE SODIUM PHOSPHATE (PF),DEXAMETHASONE,O,0,C,N,3/31/2016
06332350616,DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 M,DEXAMETHASONE SODIUM PHOSPHATE (PF),DEXAMETHASONE,O,0,C,N,3/31/2016
45861013301,DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 MG/ML INJECTION KIT,ACTIVE INJECTION KIT D 10 MG/ML INJ KIT,DEXAMETHASONE,O,0,C,N,2/1/2017
00069454101,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00069454102,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00641036721,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/21/2012
00703352401,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00703352403,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
23490541401,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54868609900,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
68258896202,DEXAMETHASONE SODIUM PHOSPHATE INJ 10 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00182300766,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,O,0,C,N,3/31/2016
00364668156,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,O,0,C,N,3/31/2016
00418192130,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/,DEXAMETHASONE SODIUM PHOSPHATE,DEXAMETHASONE,O,0,C,N,3/31/2016
00182301466,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/,,DEXAMETHASONE,O,0,C,N,3/31/2016
00069454301,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00069454501,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00069454502,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00069454701,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00069454702,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00703350104,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00703351304,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
21695084830,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
23490541300,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
23490541301,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
49999043425,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54569304000,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54569464800,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54569472800,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54868087100,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
54868087106,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
55045321203,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63323016505,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63323016530,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
68258897201,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
68258897202,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
68258897205,DEXAMETHASONE SODIUM PHOSPHATE INJ 4 MG/ML,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
24208072002,Dexamethasone Sodium Phosphate Ophth Soln 0.1%,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,4/10/2017
00574040810,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779007101,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779007103,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779007104,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779007108,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779010301,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779010303,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
38779010304,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
49452247001,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
49452247002,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
49452247003,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
49452247004,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002501,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002502,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002503,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002504,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002505,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51552002506,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
51927143000,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104101,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104102,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104103,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104104,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104105,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
62991104106,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007010,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007015,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007020,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007025,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007035,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007045,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
63370007050,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
64181003100,DEXAMETHASONE SODIUM PHOSPHATE POWDER,DEXAMETHASONE SODIUM PHOS,DEXAMETHASONE,O,0,C,N,5/31/2012
00054317757,DEXAMETHASONE SOLN 0.5 MG/5ML,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054317763,DEXAMETHASONE SOLN 0.5 MG/5ML,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63629269601,DEXAMETHASONE SOLN 0.5 MG/5ML,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054417925,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054817925,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
49884008401,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54868092700,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
55045266502,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029000,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029002,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029003,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029012,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029015,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029020,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029030,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029073,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029089,DEXAMETHASONE TAB 0.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054418025,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054818025,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247062407,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247062412,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247062420,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247062421,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247101004,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00247101012,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695029030,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
23490540401,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
33261055830,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
33261055860,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
33261055890,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
49884008501,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
52959039201,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
52959039212,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
52959039221,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
52959039228,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
52959039230,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54569032200,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54569032203,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54868091600,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
55045130804,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
55045130805,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
55289090310,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
55289090320,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029300,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029312,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029315,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029320,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
58016029330,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63629412901,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044401,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044412,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044415,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044420,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044421,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874044430,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
66267006612,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
66267006630,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
66336055012,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
68115009612,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
68115009614,DEXAMETHASONE TAB 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
53217023121,Dexamethasone Tab 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,4/10/2017
53217023130,Dexamethasone Tab 0.75 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,4/10/2017
00054418125,DEXAMETHASONE TAB 1 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054817425,DEXAMETHASONE TAB 1 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695072812,DEXAMETHASONE TAB 1 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
35356035930,DEXAMETHASONE TAB 1 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054818125,DEXAMETHASONE TAB 1.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
49884008601,DEXAMETHASONE TAB 1.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54868174400,DEXAMETHASONE TAB 1.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63629412701,DEXAMETHASONE TAB 1.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
68115043510,DEXAMETHASONE TAB 1.5 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00095008635,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 10 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
00095008735,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 10 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
00095008651,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 13 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
00095008851,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 13 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
54868533400,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 13 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
00095008921,DEXAMETHASONE TAB 1.5 MG TAPER PACK,DEXPAK 6 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
44183050735,DEXAMETHASONE TAB 1.5 MG TAPER PACK,ZEMA-PAK 10 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
44183050851,DEXAMETHASONE TAB 1.5 MG TAPER PACK,ZEMA-PAK 13 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
44183050921,DEXAMETHASONE TAB 1.5 MG TAPER PACK,ZEMA-PAK 6 DAY,DEXAMETHASONE,O,0,C,N,5/31/2012
00054418325,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
00054817625,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695074512,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
43063026607,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54569033601,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54868315700,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
54868315701,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874047104,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874047105,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
63874047110,DEXAMETHASONE TAB 2 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
16590026906,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
16590026910,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
16590026960,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
16590026972,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695038204,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695038208,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695038220,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
21695038260,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
23490540701,DEXAMETHASONE TAB 4 MG,DEXAMETHASONE,DEXAMETHASONE,O,0,C,N,5/31/2012
